Ref #,Activity,Project Title,Country,Delivery Partner,Region,SIDS,LDCs,NAP,Status,Approved Date,Financing,approved_date,financing,year,duration_days,event_closed,event_resolved,state_id,log_financing,velocity,stagnation_flag,bottleneck_flag,financing_outlier_flag,entity_code,entity_name,entity_country,entity_dae,entity_type,entity_stage,entity_bm,entity_size,entity_sector,entity_approved_count,entity_fa_financing,entity_match
BDI-RS-004,Adaptation Planning,Developing and implementing the National Adaptation Plan (NAP) Process in Burundi,Burundi,UNDP,AF,False,True,True,Disbursed,19 Jan 2024,2638452.0,2024-01-19,2638452.0,2024,771.0,0,0,3,14.785703318517792,3422.11673151751,0,0,1,UNDP,United Nations Development Programme,United States,False,International,Effectiveness,B.09, Medium,Public,41.0,1364041091.0,True
PNG-RS-005,"NDA Strengthening, including country programming (SP, NDA, CP)",Promoting Electric Mobility in Papua New Guinea,Papua New Guinea,GGGI,AP,True,False,False,Disbursed,22 Jan 2024,449598.0,2024-01-22,449598.0,2024,768.0,0,0,3,13.016111353359857,585.4140625,0,0,0,,,,,,,,,,,,False
RWA-RS-007,"NDA Strengthening, including country programming (SP, NDA, CP)","Development of Sectoral Guide and District Plans for Integrated Land Use Planning, and Preparation of PPF Application to Enhance Rwandas Direct Access to Climate Finance ",Rwanda,GGGI,AF,False,True,False,Disbursed,2 Feb 2024,698813.0,2024-02-02,698813.0,2024,757.0,0,0,3,13.457139891385944,923.1347424042273,0,0,0,,,,,,,,,,,,False
CPV-RS-003,Support for direct access entities (ES),Enabling Direct Access to GCF Climate Finance for Cabo Verde,Cabo Verde,LuxDev,AF,True,False,False,Disbursed,5 Feb 2024,506914.0,2024-02-05,506914.0,2024,754.0,0,0,3,13.136098615658048,672.2997347480106,0,0,0,LuxDev,"Agence luxembourgeoise pour la Coopération au Développement (Lux-Development S.A.) (known as ""Luxembourg Development Cooperation Agency"")",Luxembourg,False,International,Effectiveness,B.22, Micro,Public,1.0,8650000.0,True
PER-RS-007,,Development of an effective governance framework for the implementation of a Multi-hazard Early Warning System in Peru,Peru,FAO,LAC,False,False,False,Disbursed,9 Feb 2024,238031.0,2024-02-09,238031.0,2024,750.0,0,0,3,12.380160397397026,317.37466666666666,0,0,0,FAO,Food and Agriculture Organization of the United Nations,Italy,False,International,Accredited,B.14, Medium,Public,29.0,1087640232.0,True
MDV-RS-004,"NDA Strengthening, including country programming (SP, NDA, CP)",Strengthening Country Coordination and Enhancing Access to Climate Finance in the Maldives with the Islamic Development Bank,Maldives,IsDB,AP,True,False,False,Legal Agreement Effective,13 Feb 2024,2269176.0,2024-02-13,2269176.0,2024,746.0,0,0,2,14.634927768652528,3041.7908847184985,0,1,1,IsDB,Islamic Development Bank,Saudi Arabia,False,International,Effectiveness,B.39, Large,Public,0.0,0.0,True
BOL-RS-004,,Promoting a Sustainable and Resilient Unified Health System in Bolivia in the face of Climate Change,Bolivia (Plurinational State of),WHO,LAC,False,False,False,In Legal Processing,14 Feb 2024,500000.0,2024-02-14,500000.0,2024,745.0,0,0,1,13.122365377402328,671.1409395973154,1,1,0,,,,,,,,,,,,False
DAE-RS-014,"NDA Strengthening, including country programming (SP, NDA, CP)",Readiness Support for the Implementation of the IRMF for KEMITRAAN,Indonesia,Kemitraan,AP,False,False,False,Disbursed,14 Feb 2024,200000.0,2024-02-14,200000.0,2024,745.0,0,0,3,12.206077645517674,268.4563758389262,0,0,0,Kemitraan,Kemitraan bagi Pembaruan Tata Pemerintahan (Partnership for Governance Reform) (Indonesia),Indonesia,True,National,Effectiveness,B.27, Micro,Public,0.0,0.0,True
ECU-RS-010,,Greening Ecuador Central Bank,Ecuador,GGGI,LAC,False,False,False,Disbursed,16 Feb 2024,400711.0,2024-02-16,400711.0,2024,743.0,0,0,3,12.90099824376753,539.3149394347241,0,0,0,,,,,,,,,,,,False
AFR-RS-008,"NDA Strengthening, including country programming (SP, NDA, CP)",Readiness Support for the Africa Union Multi-Country Program to Accelerate Readiness for Water and Climate Resilience Investments with GWPO,"Somalia, Guinea, Burundi, Ghana, Mali, Mozambique, Tunisia, Sierra Leone, Central African Republic (the), Malawi, Eswatini, Congo, Morocco, Chad, Zambia",GWAPSA_NPC_ZAF,AF,False,False,False,Disbursed,16 Feb 2024,6164053.0,2024-02-16,6164053.0,2024,743.0,0,0,3,15.634245235928871,8296.168236877524,0,0,1,,,,,,,,,,,,False
BOL-RS-005,,Capacity building for scaling up climate finance in Bolivia anddevelopment of a climate pipeline ,Bolivia (Plurinational State of),BDP,LAC,False,False,False,Disbursed,19 Feb 2024,491667.0,2024-02-19,491667.0,2024,740.0,0,0,3,13.105558970948676,664.4148648648649,0,0,0,,,,,,,,,,,,False
JOR-RS-006,Strategic Framework (SF),"Strengthening the Ecosystem of Public and Private Actors that Provide Climate-Aware Technology, Services and Support to Small Holder Farmers and Pastoralists in Jordan",Jordan,WFP,AP,False,False,False,In Legal Processing,20 Feb 2024,999972.0,2024-02-20,999972.0,2024,739.0,0,0,1,13.815483557599768,1353.1420838971583,1,1,0,WFP,World Food Programme,Italy,False,International,Effectiveness,B.12, Medium,Public,9.0,128255127.0,True
KNA-RS-006,,Strengthening Sector-level Strategic Framework and Institutional Capacity for advancing climate action in the St. Kitts and Nevis  ,Saint Kitts and Nevis,CCCCC,LAC,True,False,False,Disbursed,20 Feb 2024,999996.0,2024-02-20,999996.0,2024,739.0,0,0,3,13.815507557959775,1353.1745602165088,0,0,0,CCCCC,Caribbean Community Climate Change Centre,Belize,True,Regional,Effectiveness,B.10, Small,Public,4.0,116522592.29,True
URY-RS-010,,Aligning and increasing public and private financial flows towards Uruguay climate commitments and priorities,Uruguay,UNDP,LAC,False,False,False,Disbursed,20 Feb 2024,999952.0,2024-02-20,999952.0,2024,739.0,0,0,3,13.81546355685974,1353.1150202976996,0,0,0,UNDP,United Nations Development Programme,United States,False,International,Effectiveness,B.09, Medium,Public,41.0,1364041091.0,True
KHM-RS-010,,Capacity building and accreditation support of Direct Access Entity to private banks for on-lending and/or blending fiduciary functions,Cambodia,GGGI,AP,False,True,False,Disbursed,21 Feb 2024,553230.0,2024-02-21,553230.0,2024,738.0,0,0,3,13.223530914802113,749.6341463414634,0,0,0,,,,,,,,,,,,False
CMR-RS-004,Adaptation Planning,Building capacity to advance the National Adaptation Planning Process in Cameroon.,Cameroon,UNEP,AF,False,False,True,Disbursed,22 Feb 2024,2965684.0,2024-02-22,2965684.0,2024,737.0,0,0,3,14.90261859239874,4023.9945725915877,0,0,1,UNEP,United Nations Environment Programme,Kenya,False,International,Effectiveness,B.10, Medium,Public,13.0,368271309.63,True
VEN-RS-002,Adaptation Planning,"National Adaptation Plan NAP in the Agriculture, Fisheries and Water Resources sector",Venezuela (Bolivarian Republic of),FAO,LAC,False,False,True,Disbursed,22 Feb 2024,2983267.0,2024-02-22,2983267.0,2024,737.0,0,0,3,14.908529901901792,4047.8521031207597,0,0,1,FAO,Food and Agriculture Organization of the United Nations,Italy,False,International,Accredited,B.14, Medium,Public,29.0,1087640232.0,True
VCT-RS-006,,"Strengthening SVGs National Capacity to Accelerate Climate Action by addressing its Institutional, Technical and Climate Financing needs through the implementation of the Readiness Needs Assessment Report and Action Plan.",Saint Vincent and the Grenadines,CCCCC,LAC,True,False,False,Disbursed,28 Feb 2024,3000000.0,2024-02-28,3000000.0,2024,731.0,0,0,3,14.914123179965662,4103.967168262654,0,0,1,CCCCC,Caribbean Community Climate Change Centre,Belize,True,Regional,Effectiveness,B.10, Small,Public,4.0,116522592.29,True
BFA-RS-007,Support for direct access entities (ES),Creation of an environment conducive to increasing the portfolio of projects and programs in Burkina Faso,Burkina Faso,FIE,AF,False,True,False,Disbursed,28 Feb 2024,452896.0,2024-02-28,452896.0,2024,731.0,0,0,3,13.023420005543564,619.5567715458276,0,0,0,FIE,Fonds d’Intervention pour l’Environnement,Burkina Faso,True,National,Execution,B.41, Micro,Public,0.0,0.0,True
KHM-RS-011,Strategic Framework (SF),A Framework and Manual to launch a Sub-national Climate Fund aligned with LGCC-LoCAL in Cambodia,Cambodia,NCDD,AP,False,True,False,Disbursed,28 Feb 2024,446345.0,2024-02-28,446345.0,2024,731.0,0,0,3,13.008849714990115,610.595075239398,0,0,0,NCDD,National Committee for Sub-National Democratic Development,Cambodia,True,National,Effectiveness,B.24, Micro,Public,1.0,9783456.0,True
SEN-RS-005,Adaptation Planning,Linking National and Sub-national Adaptation Planning in Senegal,Senegal,UNDP,AF,False,True,True,Disbursed,29 Feb 2024,2835045.0,2024-02-29,2835045.0,2024,730.0,0,0,3,14.857568720761913,3883.623287671233,0,0,1,UNDP,United Nations Development Programme,United States,False,International,Effectiveness,B.09, Medium,Public,41.0,1364041091.0,True
CRI-RS-004,,Increased resilience of urban development and infrastructure in Costa Rica through the development of an adaptation construction code ,Costa Rica,UN-Habitat,LAC,False,False,False,Disbursed,29 Feb 2024,999820.0,2024-02-29,999820.0,2024,730.0,0,0,3,13.815331541941863,1369.6164383561643,0,0,0,,,,,,,,,,,,False
ECU-RS-011,,Accelerating Ecuadors Climate Change Mitigation Initiatives with Strategic Action Plans and Investment Frameworks,Ecuador,GGGI,LAC,False,False,False,Disbursed,29 Feb 2024,585704.0,2024-02-29,585704.0,2024,730.0,0,0,3,13.280571528835015,802.3342465753425,0,0,0,,,,,,,,,,,,False
PER-RS-008,,Mobilizing International Climate Finance and Private Investments for Low-Carbon and climate resilient Development in Peru,Peru,GGGI,LAC,False,False,False,Disbursed,29 Feb 2024,1310556.0,2024-02-29,1310556.0,2024,730.0,0,0,3,14.085962795649019,1795.282191780822,0,0,0,,,,,,,,,,,,False
LCA-RS-007,,Catalyzing Low-carbon Investment and Mobilizing Finance for Saint Lucia CLIMB-SLU,Saint Lucia,GGGI,LAC,True,False,False,Disbursed,29 Feb 2024,1631349.0,2024-02-29,1631349.0,2024,730.0,0,0,3,14.304918450856201,2234.7246575342465,0,0,0,,,,,,,,,,,,False
TON-RS-010,,NDA Streghthening and Country Programming Phase 3 ,Tonga,MoFNP_TON,AP,True,False,False,Disbursed,29 Feb 2024,1333556.0,2024-02-29,1333556.0,2024,730.0,0,0,3,14.103360366347598,1826.7890410958903,0,0,0,,,,,,,,,,,,False
TGO-RS-006,Strategic Framework (SF),Strengthening Togos Institutional capacity for a Low-carbon Transport System STILTS,Togo,GGGI,AF,False,True,False,Disbursed,1 Mar 2024,692371.0,2024-03-01,692371.0,2024,729.0,0,0,3,13.44787866241394,949.7544581618656,0,0,0,,,,,,,,,,,,False
DAE-RS-015,,Readiness Support for the Implementation of the IRMF for Brazilian Biodiversity Fund - FUNBIO,Unknown,Funbio,Unknown,False,False,False,Disbursed,3 Mar 2024,200000.0,2024-03-03,200000.0,2024,727.0,0,0,3,12.206077645517674,275.1031636863824,0,0,0,Funbio,Fundo Brasileiro para a Biodiversidade,Brazil,True,National,Effectiveness,B.21, Medium,Public,0.0,0.0,True
BLZ-RS-013,,"Strengthening technical and institutional capacities of Galen University, CCCCC, BLPA, PACT and BNPAS to access Climate Finance",Belize,PACT,LAC,True,False,False,Disbursed,8 Mar 2024,679725.0,2024-03-08,679725.0,2024,722.0,0,0,3,13.42944505477321,941.4473684210526,0,0,0,PACT,Protected Areas Conservation Trust,Belize,True,National,Effectiveness,B.21, Micro,Public,0.0,0.0,True
PAN-RS-005,,Support to Fundacin Natura and Fundacin Wetlands International to obtain accreditation as Panamas Direct Access Entities DAEs to the Green Climate Fund,Panama,UNDP,LAC,False,False,False,Disbursed,12 Mar 2024,399900.0,2024-03-12,399900.0,2024,718.0,0,0,3,12.89897229545694,556.9637883008356,0,0,0,UNDP,United Nations Development Programme,United States,False,International,Effectiveness,B.09, Medium,Public,41.0,1364041091.0,True
MAR-RS-009,Strategic Framework (SF),Enhancing enabling environment to support the decarbonisation of Moroccan steel production through the application of green hydrogen,Morocco,UNIDO,AF,False,False,False,Disbursed,13 Mar 2024,499052.0,2024-03-13,499052.0,2024,717.0,0,0,3,13.120467581518366,696.0278940027894,0,0,0,UNIDO,United Nations Industrial Development Organization,Austria,False,International,Effectiveness,B.26, Small,Public,0.0,0.0,True
PAK-RS-006,Strategic Framework (SF),Building capacities and prioritizing national actions for a climate-resilient and low-emission health sector ,Pakistan,WHO,AP,False,False,False,In Legal Processing,18 Mar 2024,599382.0,2024-03-18,599382.0,2024,712.0,0,0,1,13.30365607176747,841.8286516853933,1,1,0,,,,,,,,,,,,False
LAC-RS-021,,Strengthening Carbon Capture Storage and Reporting Frameworks and Mechanisms ,"Suriname, Trinidad and Tobago",CCCCC,LAC,True,False,False,Disbursed,18 Mar 2024,2000000.0,2024-03-18,2000000.0,2024,712.0,0,0,3,14.508658238524095,2808.9887640449438,0,0,0,CCCCC,Caribbean Community Climate Change Centre,Belize,True,Regional,Effectiveness,B.10, Small,Public,4.0,116522592.29,True
MNE-RS-004,"NDA Strengthening, including country programming (SP, NDA, CP)",Building technical and institutional capacity in the water sector in Montenegro to facilitate inclusive climate resilience initiatives,Montenegro,GWPO,EE,False,False,False,Disbursed,18 Mar 2024,797112.0,2024-03-18,797112.0,2024,712.0,0,0,3,13.588751729403585,1119.5393258426966,0,0,0,,,,,,,,,,,,False
PRY-RS-007,,Supporting the update of the Nationally Determined Contributions of Paraguay,Paraguay,IICA,LAC,False,False,False,Disbursed,18 Mar 2024,156160.0,2024-03-18,156160.0,2024,712.0,0,0,3,11.958642805314941,219.32584269662922,0,0,0,IICA,Instituto Interamericano de Cooperación para la Agricultura,Costa Rica,True,Regional,Effectiveness,B.29, Small,Public,1.0,23149717.0,True
SLV-RS-004,,Preparatory support for the development of instruments to facilitate the restoration of ecosystems and agroecosystems through the implementation of mixed environmental incentives for climate resilience in El Salvador.,El Salvador,IUCN,LAC,False,False,False,Disbursed,21 Mar 2024,499707.0,2024-03-21,499707.0,2024,709.0,0,0,3,13.121779206809908,704.8053596614951,0,0,0,IUCN,International Union for Conservation of Nature,Switzerland,False,International,Effectiveness,B.12, Medium,Public,6.0,164650488.0,True
COL-RS-013,,Supporting a National Coordinated Approach to Fire Management in Colombia,Colombia,ISFMI_AUS,LAC,False,False,False,Disbursed,21 Mar 2024,399930.0,2024-03-21,399930.0,2024,709.0,0,0,3,12.899047311210284,564.0761636107193,0,0,0,,,,,,,,,,,,False
TLS-RS-006,,Development of capacity to implement a national climate change plan and strategy in Timor-Leste,Timor-Leste,NDCC_TLS,AP,True,True,False,In Legal Processing,21 Mar 2024,800000.0,2024-03-21,800000.0,2024,709.0,0,0,1,13.592368256649284,1128.3497884344147,1,1,0,,,,,,,,,,,,False
BRA-RS-008,,Enhancing Brazilians capacity to combat desertification in traditional semi-arid territories through the participation of traditional communities indigenous and quilombolas in Pernambuco,Brazil,IICA,LAC,False,False,False,Disbursed,22 Mar 2024,499520.0,2024-03-22,499520.0,2024,708.0,0,0,3,13.121404918229045,705.5367231638418,0,0,0,IICA,Instituto Interamericano de Cooperación para la Agricultura,Costa Rica,True,Regional,Effectiveness,B.29, Small,Public,1.0,23149717.0,True
ARG-RS-007,,Climate adaptation of regional economies in Argentina: promoting the holistic management of agroecosystems,Argentina,CAF,LAC,False,False,False,Disbursed,24 Mar 2024,743660.0,2024-03-24,743660.0,2024,706.0,0,0,3,13.519340564816138,1053.342776203966,0,0,0,CAF,Corporación Andina de Fomento,Venezuela (Bolivarian Republic of),True,Regional,Effectiveness,B.10, Large,Public,5.0,354170928.95,True
BHS-RS-008,,Enhancing The Capacity of The Bahamas for Direct Access Climate Finance ,Bahamas,CCCCC,LAC,True,False,False,Disbursed,25 Mar 2024,999995.68,2024-03-25,999995.68,2024,705.0,0,0,3,13.815507237958762,1418.4335886524823,0,0,0,CCCCC,Caribbean Community Climate Change Centre,Belize,True,Regional,Effectiveness,B.10, Small,Public,4.0,116522592.29,True
AFR-RS-009,"NDA Strengthening, including country programming (SP, NDA, CP)",Strengthening strategic Frameworks and Processes to Facilitate Access to Climate Finance in Madagascar and Djibouti,"Madagascar, Djibouti",FAO,AF,False,True,False,Disbursed,25 Mar 2024,1669476.0,2024-03-25,1669476.0,2024,705.0,0,0,3,14.328020961691134,2368.0510638297874,0,0,0,FAO,Food and Agriculture Organization of the United Nations,Italy,False,International,Accredited,B.14, Medium,Public,29.0,1087640232.0,True
WSM-RS-001,,Co-designing transformative solutions with communities in Samoa,Samoa,FAO,AP,True,False,False,Disbursed,25 Mar 2024,1000000.0,2024-03-25,1000000.0,2024,705.0,0,0,3,13.815511557963774,1418.4397163120568,0,0,0,FAO,Food and Agriculture Organization of the United Nations,Italy,False,International,Accredited,B.14, Medium,Public,29.0,1087640232.0,True
KIR-RS-002,,Facilitating the Republic of Kiribatis ability to strengthen long-term low emission climate resilient development,Kiribati,GGGI,AP,True,True,False,Disbursed,25 Mar 2024,996947.0,2024-03-25,996947.0,2024,705.0,0,0,3,13.812453891114371,1414.109219858156,0,0,0,,,,,,,,,,,,False
VUT-RS-009,Adaptation Planning,Enhancing Adaptation Actions through the National Adaptation Plan of Vanuatu,Vanuatu,GGGI,AP,True,False,True,Disbursed,25 Mar 2024,2923734.0,2024-03-25,2923734.0,2024,705.0,0,0,3,14.88837246646976,4147.140425531915,0,0,1,,,,,,,,,,,,False
